"APA91bHd2gnjGhIjqjcsBbf1gqjaTaX3tc6kAbGnrWC0S26GqQFWJRX57WjN7Rqp3fEE4JuxG0dSybrKZw4yNng41uRgGM4_irq4Osc1EQEjyCLKZtGtKM8wAu5t2DTznM7gHTgY3lZZ";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHWe-3F08EUepvurIJZWer4BpllomlGc9joONddl6HtUkgm90iFHZK9ZhE3gMhIN5w_FHv4heNblb-OKL1C0JLxgNAQHWA_N9Ng_BT811sk2p1q1QhkO624um8t0JFz0pwR1_nK";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHkHd2DUQaUyJGWFj20uLZtRbY11YjvD_GOQCsmbskdvfBe2Ql69353R5gKuffIF73alld-BBCXkG0i2nORyA3vIUnkjMOCZLuYWcsEResP7qQJlQfzj0nEg8JJf3ba78zv6JsoK_REIOfxWf7IsbDnQi-Q_Q";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGDBKFNqgviAGAb0b2yj4YXnmNoqZlI3xyELpv2pSFzIyIgSDz9XlS4m1Ta1uPsKKpuvWWmBBkEblGLWZPbThBl4sXGjIIZBrbEpo3v5sfF_8Js7_30SaMsGmPzSdyac9uoJkUDKdEwkcKznksuVdlvekoAYyaQwSr2sZmD6Erz76Dgy6A";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"7b13856595137feaa1ee8667786cbe6973b1df817cdc4a872c5f13c544266a82";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"221757e946067eef05e53c04f17a56dd434c7992ca1f367affb7513e18e9a99b";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bE9LJLC0h_OdJlcDJXspi9Avy3oVK-np94pZIFN2DYILre73bQ_dJRN5UUjWy2HCtFUSfjh4V3dhYDWHO_c6i2yRKzPd7-rYe55Y-Ag41k2YM5tXpkZuYGr3EU8Jx1arpYawM0Z5TBzhcRGwnfFHzcQMe7Ricj8B05-0EaLpEzUhRXKVHw";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHPtrfcfz1KYi8xefXBMx4fkLF_teoYc9W6O0vX9Fihg-lUfjtmcQ23pMJvuIi9olq4jhSeZga1tIyHbdnfp9iKrTXo-3afn3VCDG4R0hasVxPStiCqFVUhE8uylEEKeLPwQMxr";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFiXxfwFJ-K1SdOE0exZgz_VD16Nf8Cl_m8Pj3FX8raME1Tdt09lSaNQZDNVdD7f_oK334_qdA4W3MoR6c43yUZn4TBybtAtizyEgMwA1fVVjxVw-e0pRl3Z8p0ktLMrYQwRZrA";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGZokG_4KulPSBa7Ejc-Nw1DuiUsRdwraz2-jhy5P1Yo29Cpp1dURF6ctByNo4jzsdojPYIxGqCGheKFoKMRliaCnpj-yiSgwe7RoMWCLElRwGvAHhUsl1jl5UweW8xb4YAadjR";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEq3LSue2exOUPmrUDcqNn3bOKMfxnTyaJO43WWPdMCuUFxEUYb3EsnE3-rmXKstp88YlX0D1ZAwI7KY38y3Zqj2f5jNBGrneMvcGDmbi-adqUbj7bLtgLIoxF4-yt3HI_A6XTa";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHOpep9K6T4mYCCR3E87W9bjRvBDuciFY9WFUBn84YTi_NSfoOmzyOY-Nkluoxq1eJt37uQ5LNsDMzGPmf7qO9TiYxqX8d6c9vW4YhJbjnSyljcooiSyLWoXfB1aaMydz8G0tsR";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bF8BW8_mjNzJoBJ7jw7nGELDhwuQ-erOmWxIdfEsQKgPQgZhNppcDsxI_IEDJxaLz0FAdGVR7Abk_unFxn7QjR90v1Q3ZOVygJDU6xHVxhZx-jlIUYKjRHp7v155rGgatli6xRd";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEwN8qTbcGKXz_lhcXr743sMORWGbcv_aeOHRhN7zr0RDAm21v5DWN_iI89zHSwwD-6w-K4oVUo4RJdpegn1bUTjTmKA_CP9ThnKgjFJzlSQRYHhZBdl9jrt_mloeAPOjMdlOOR";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFea6d8SPzqibjWCK4y86FJFRtqcVBVpfC-0iNyY_ImU3YM0m3AUSKLxDjr7BVIvQlhjEzY5Bbd0Gu5ZBx0Mv30vb0Pb3VnpKINeZAC1HWIcg4q8g9-SsOSNLTBm7iaNJPtDeQV";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHwVkN5bO4tfIqUY4l71HA8YvgttxI-LLdsOWRX8_VO0Rz2bbJbcdUQzgAbszMSdG6A4xc8EjiM9WdFSqyEGg40jC9Czkk8iqabdvnp8K_uuv7eEf1y8J_ziA4_-dV97XDEAwsH";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"cc8c9cd6bacb9aabd93e90c5e01af440ec95f8c5ebbac3d7ab2d08a99d9af753";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHmCvU4_yfviQUUD8i3vOTreLAgrQ-x-4jsuSl7RZ3KVZ1jvLIlVALsA1LmMgrm0KQKQFjiYB1-A_yqzj-yaiSPOb9TLK0tWXLMMIkwQZdsVQNclmcOJiF98TXKVwNODW7ShCrF";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGLKVY8cl4Y5y7pGCsirs6QbX6_33BBXBheHtPkCJvDgNjWM4UW1GNpwLgnGy2wGRKVDPbAL3a5UxR-CDu8OBkZmFzrKqHDH3RKyL-A94zw68pcCyrOV5rNyumniL-3zgiw9b2p18x-fEs3C2xZNQmDUNGYcnL-n_eYtGBf0Vff2E0_4OY";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFvMXA6lobwe7GYnrtWPtJI-3gn0jj6igxTQA9UxXEBt5Z2XBqmV1jLg0AGda0t59HgY0-VYR7VKEOqcATWCX1L7PC2_g3FqlTPY-fMgxVbXFSAzCHdVCZF507tMOLegsdLVzk-";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"4cf4be935c9431d3a37be3f4af9566f246183e51d35b8997e90153be6b3e9b4d";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"16302b6e0b1339c42a30e88bb8445cf4883c60801d187ec64184d6a7c7802e79";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHh6BxNF0WHHVIUE3ngtI48x_R-1KiWvkpmJ1BPQOSCexDasOKfH4PeXBz-hNX1mHG-DW69bevKOn_shnsCDe5aZ9xPuAcgKzEovWY_HegTw8my3pFgkdUnuH9GXtRiWLBy0O0_";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"2de9ed3ef64a1e5507931be8cc2e385787564f29a7d06eace4bbb8157223d295";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHQldcKA0OKVesbAx8GbArDwLtOb-T5peU0P75MOYb8NMgCIAVBnnidhE2cD8KwRcvOI6WpUJdBledtTvII1Jx6O6-oqAzI1qmwq2jbDWT3uYmU70hhFZMDP_2o3ol2qAsnQdwe";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"cd89acde8a166997c4132a62a293aed67c1ea6df03f0f0b4da8733a8fb147685";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGvX3PC90Sx6gkMYkmBnuCJLeOvLiKm0ltYZyOFrTBL1cmUFT8QN_msm1OQDVfHLi__VPh_fIgjgqrTKtq9EzT4fzNICQzw9vod1j2J010yOfnra5k_S1dHBsQDzD7ErSobmI73";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bG0iOoe604m6Nd8t2as8YyAazi6nQo7AvRxiEjmKrWNuRnOpzIn7cYuBBg2_9iVDuCXZuXarhVT91j7vXh_Fv2ZRknPEhtyejFtlzaJFqhZHgIK9vvAYFlhYhBUago1N0aFzP4R";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"ec663aad954fbe324c8c8443f2774f18dc01f942966a16f4c7c982f98a39bcc0";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGlNqD7UaJe--Aa9I1jPHbUOKoCzsJ5oFuS_BuqDQQV-pTU99WkMjHsm1GGa1x5NWY-aO9fRWRB47RkzrG0nbZ51mtysoLVOvk_JyyGYyxBq64xksT56p6g019E2xEGFdoitu1ajbdheLRsWzm6GQ18H9inu5h4M2axTDf0l9uXPCAAp_U";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGsRnjF8jocvCCGVvTfIdlEdbFhgj0ijL7JtbwJ5rEuWZb47FHsoZPbfU3P0OzepsrAoR5n6bhUSZ0MoV2WSNpkLu59sL-ncFjF8gjjFZG0-DaWF6mu-h790uoV_mFX9ficAWsR";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHuhdfcwg4WbLPXHnzeIsiNl_XQ97ywGVYK55xwgNF7XMhTU-Uc5aintDKOq4_pOdqNH4WUNy8mqYH-fxvpfEEZvA9Obd_BxVRcVo-ZfgsQdqDRxyHdLcPcC5Xj5kX3w_hgvSLL";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bExBNpqaZqtQoHT3LnM47xgeiut6k7Cbsq885WUTO6MoaynZJriKEIvsR0opOHrdIl9vHfksQ19zjyiYdIiNhga79S6TZPxTzGzNdfNYkxIviBbvWwVLsyFPVsVtkwvrWhl8pYB";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEZ_pR-GQCQWMZAYAEJc7cAxqhVHLKjleXgdjNLXU2us6CEL6M-0c2MTayQKGiR84b0eznmkUnti45VQOAJjgnFf5V9bhsBZRq2Gw8MAmPsbM2Eb5K6vAddyPYNur7xGM3eCpjH";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFAAd98uq56fTO0A6R0hMyQ7MlME3yKOaUaFRr_lJbevbKNfvOFMjMJBFqFl0kg4ly51YLXg2vCDUkUCipKyiir_wb7wMRqid5FJZP8u2MsqHvY2TSZh4G-MP9dBR6KetldYdWA";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFMOhYHGZL5kqmlUfPtkM8Fn2Kufr6cpelRLdnpjWvflC4M0peYsR-dr1Isys_SDXiNnJJ4nsLV3zqNqDyBvH1oXOH6eJpscLvcyorbGnvCZezZEyAfhQLpbAOseHe9nKkpN9Ex";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bF-p4rkjm0bE_ysdknOngGjrsi_POqWH6GR9kp4lFKAJh1Nw1W3MVdULeukMZ7Y0J0CJjmWL6a90zn-lzmeAfaaH7MIMUsWmVMPasIevgDd4_-Wc9p4nifF-EYSHx89TQOonA9h";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEQoImmO3fXqgEHId6V6Q5xPP6_o542sjh6IgDOADFWSIv-m9ysDw6WzqBqef6sbx75trCNcr3YnQt9j5I42benXVBkpnZzIKN0CHh1mwkiwTdQeaMO4J2rPaWww2s0rlaLHS9m";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEXM_6tYB4iAuOeKIGL99lS6NAldBlQea3SWF-lfNhNkj1vOReb2hPEnerov55LXxeJYVzRgJ9N36r4AfOY-mzuFdJjK8xjj66qAnIePDeTwMlKsGV6p6jSrJD0i6YnW0vYtGJ5";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGOlLX2_eZ-075rlXGbirZWjfwgVwOBWTfmyIElXdDFigbR-94F1JzDmBnwFc2YsOv5cBWry_Pv-LmHSZXkjpTjEfkD1oBhCWA711I9V08kn_fVS69ZwlaBc6w-KotYf7V2o_ny";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHY187Vh6D8oDhUSKuWDiUsScSLXvEAIeJuO6KfISHsgqeqOl_NlURo5eRFWHbBQSMLLfohHwdTbMkIUUZ9qN_tMRneMVBtgV3mJxA80jCTSrJ0u8RfiN9nQ5pS12DCwYCD0_Lt";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEN3pdfTNyLbEY3Rq6eNTOXs57vaSwU2VhB7wCGLasBVOqKpTwsJeyCnpXOujiJuxbgkRspCzfkbMLPTrMpVGONhYCg0523Ht-c7YvZvzCMkyvkT-gfBB8pUf-bRrvLZwFmwrk9";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFr_suuzbvtY6dVenub8FwzuUN3h68yWGrPmtsUD8_wefDmFtxEQFv5dG3s2_D_DR-Kf6QlOk6IZBrB_FyCjVpsDvO8D_2JlGeS_1P-uGovrIwYlaR-18hQIhvx1ojpY1Th2KYd";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEyMFQjYs5Os-HT2Nm6TuFGs82uOA67DJXHoJIVuc0NRXcbAgdT89kaQZLZTx3Yxmg0W1oYICnn2yxHu_CGj4kZ7eW5Zi2KtQWbvrpEoqhsnUXfGUk8C_auO7Sr_KrzjiHkedPa";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"38b263006bd2c369c90d2301fcd92045ef4f14e7d578d175f42ec0c50ca3dbd5";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bESfsbrZ2dIb4m7Dl1jJxBQacoHfxBJ2skGbeXIHgqYw1YwsnUuJ93uHL4yt0bXqlF154aMK_rDUd0ZPMQdYvZKpRcAFUN1p5Jx7xvBlV3MTWsRq1l1SZANdieD4g_Jp0wiZ_kX";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"5d44d417b0beca0e0f1da1d65f8ba7efc947012a2c827da63c7110389558d574";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bE7RscYF28gT-7sWrw3l2NA0QdwNU-bPZbpFHxISIjIqmp61kuSXfkBthxGP5QRCyBwFienszhpZRRziKEL3azvhdGR7_sd53hjY19VwRZFfoylsOVhCSgpDskGZZgz0Z7grV6S";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHWtRHkD6_h_CNICKA_d_kKiUj-RZFVLK_BmdKBUZ6WTy6stYat9UgCGkZi_XBnpIrK591UE-YZpmBGCmjXHLK-ycdzBma72fNtUBJyYPjP2jKRLFc5iBe_BAFCPbcMCge6EmwL";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGkP4GvE8nP3-HyJ5Q2sYvUnpf2nOeHZDxUpcOFmtiPXdXxR-4PGDytwgNwOnOR9W6f947qeojt9Splgf9FzjAU1cbC4tER_cDQ0vI1u28OW50A33ju-HHaccPaGv_I8WdWpr3S";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFIbYfRiEAXk86JN8yhLb_ikY_0e7_PLp3yKiTFaitVvdSms1ZYdpP9yfMAhXVlsVYtBXuJ0LCV2nnMoiOECUaHMv9CUjtGseobmcfHHQO1C4TpPT8T68h1oEZu4ijI9WRvfcnq";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"9840aa053618090a5a34d66ce36c76f5db2f56f659750625b308add7f2c51c6a";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"8675b1ec5ae7831dda8045d53dad9b23d7f6f3e3409803447b897bdf8b4702e0";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGirof8W4V5hcZZKtHCFjSax2dgvdTvcB9b5Cbh22rDAuLraJNMDCfoL1rfxiMerAEdCOevoGUj4SyEf6W3Xs91Q9YXlgu2CcZ02vLXWgTpLRgAtU4kQUZsS_GtsiFL6l-gGULTFlX7mMKNhlYu_YNWdw9khJU0Lp2uqqc3QqY2B2Y2jrg";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"0dc820e648abb9b6e82410f3a1d9ee25eea797c3c21d98b247dca58dbf3b555f";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEJy1ey-Juf3F8uTG5VDO_bZkLOVcgu4cCPCi0Yx2j0dKjxsIz__LIWFQtEENO6gGonKpSpRP9s5UwRQAti1fQRlqi-uQDk1c-8UMB8Iur5UzJAX9gE1eR22DjDWEJdKeNUkaK33IMis4vq9vjAVVKfy-koc18EBLOrwDAFq_ap9XXj_ZA";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGeeb-v0CuVjcD7om_dhvvrJC5ndqXRsxSgkT6_LzZYDeBUm1SwLED3IjhOA0YpE3il1xvewjD-k6T4jV03Fh-lGuisBX4CMxyniQs7tyKQq-P13XmivL7SPVWHtGnDtzj372GWkAxgJblAXeef5m6cSq_JngiuMOm4QWCQGLUNV2YJoLE";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"3b4add0945653f14d33711b139dc0bf9ec61da236003cbed1db101f6d0e83e6b";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"f3311c911325dfb6b697bd53cdbf83d875244d000a371315ecd69049cd23b9c1";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"80da4e92755326ba37e8e19ed740d4a75538f1c4c3b712c657b975ebb08aeecd";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEpKwSolBmpAV7fsTmzHlfaHvmlo2gpw9ZMiDYV_XqFBRjSoeVGI9RHgjt2l02SSwifrUV1bXK_PWmAuIhrRjEB_dd2PEQ-U9v9YVKq8ZoCAw5Q5vysbACyZaceURwgu2Y4jpz6DYQmUhDfCxeMZLdjm-2iyw";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEV6QVJ12-mKPOtWa_Xd9texyaybkUGwkUbtRbp13m8kSntPi2pBkffPN65PN7WUfXPwYjsoIfB9ClUg3IH4aU1IMlaS-zB7yWWKUfWVKaRuPPoBgHH2DiqbX149LOabhJGbkwSjFGU8xIszz7WjW4g5bypvPGVM_uxmiNufws3K02Nm2c";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFlRwHxt4zIXJy-tnCCMAyRVzklNARSwMGcwrzQFUrxehMsP-hq03XQS7wyqspOFTflPjL1XrKdQpaarLGJ2s1C6NwWU4RPP6HLU4HgB-qa3dyzbAAs_1RGHiGp_XcBFdhp03ILp_KCmkG_hyV-CbuoTM_iuputtMNIMQphdKVhUpKLeXk";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bG9RzlFlIp0dEZkh2FIX9-dvZoVSeztmhhRsp99yNW0eSMS-o59FrydHtnO9eEfWwezfBm8glf1XXfjWhi15UqcjAv4BD8betNYAhQlOj6xEITA6RE6kQ7-gucEiLim38Y_LrD-oNbz1sny2EGhWYqvMt6WRA";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFxmukTUA7GaBVT6WRc-qaYT5oymil216sB7OHgjqcwOf8tGF6BU0iED5XNhx_haLlkQf4da74dLXksO9-txtdxVD5c5JRI9rnFR54LYbWr_6LHw2Yu7naYaG5Q4DVOmSH_NkLhXlV77nJD-LNMtwB2yFFKTw";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"074ab0044a9e858c5b2e8ea156bf592ba3fc38f97aa0f55071db59421dadd335";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"448d96d21f31132e0584119fa63fe052530d70326cc879389509abffca6e5e13";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEhV4tAjrbN5O8wpze6P-BFW-0YpmsM-tBNk3iv7sc9HMTddQAHn9a5KjceblMQCAXfnYCdbS05LfcWP9Wxs9WnDxwfMqpR4hnMXZKO9VL_8Zf28VlSqpWvsAWRXhO5JGoWsvpW9Up1FeQ1_x7UgafywWiQHA";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGBFoK9RbJc1x-PWpZ0j_3NB4Z_Bej_wzfgADUL-HK44mWM1XAks6j1p3GWKWbKL0gbHM3-P9hOcwz0j3Zr2aOSx3rdRn8nXktD8JvXDActlQxwfZReB8DRJOH6vor4MHTnTqb00ScAWZf9leVoy7oBjrlJmY3ZWxf2BbatL7wguF9XJ_U";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"dc1660154838c49c3ae6d458124c9f21fda336c1609acaae4cfdc4ce2655a360";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"417e15e03d502a9f1df4c1c52b752b5af41906daad7bed090fd4b7c6c9c52377";"IOS";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bEDvau8Rz8XsTG-K0raOg4iuewWrldCxgLRBkVPDgkzaGeimWVGy3Wqf_BoSH3ZXaqU7uoYXZH6hBXsC6-PvsTXLn2tPssFDfOm5lJYO6EoCr5lJUkjF1UL9QIIGwpVMTZR0WUAZFPTE0lhkJtIT8lNa5c9dg";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bFeKGEgDIoyTlSq-NGTnKEqU1MGSqS5RPdamuBAmVofcssesjls1g6LJY-jlRf8DYoliplNGGFn8EB0NHoow3tneym2NowslChHAvq2OK0NdTb9BclISK3BsT9NnpHtN2xmmDxl139OWJZEAWJ_mPjnGKCc-9FDVydxKLIqS8zF4Wgs6R8";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bGY1Ewvo1rV-TrnrmxvCc8OO79l2AFToruS2ETSGGdA2APsIy0K99-7sQU89wI_NgJZOtqHx0rqFR3XW-AHL1xLAbBl2b1knlBThrXR--fNdMGjfoDRXU36c7XQN8mSXpnXI3--_am_-FmGwH5tHZ7OzZJ7s-Br9y7WAEiQwQ_LY0-1okM";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
"APA91bHTomkdwv1K6fPP6eNYq95L2wIubqlCDoHxzpd6BD5uEUVJD6A7AXdXKTai5DbrlshuqXKqLQqT5wHMnA6hI_KwA35FpNiCeb_lMn30YlerCFeEpf53UZB6Li__4U10jkw-IQL2sI7tzYIKv3jsLzAsJLgh6YPIF2Lx5D9e6W_rm6uOL7Q";"Android";"Ligne T4 : trafic ralenti";"EFFIA-2161024060002-6922";"20161102T123000";
